Country code,State code,Postcode / ZIP,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,CT,06035,,6.35,CONNECTICUT,0,0,1,
US,CT,06037,,6.35,CONNECTICUT,0,0,1,
US,CT,06039,,6.35,CONNECTICUT,0,0,1,
US,CT,06040,,6.35,CONNECTICUT,0,0,1,
US,CT,06041,,6.35,CONNECTICUT,0,0,1,
US,CT,06042,,6.35,CONNECTICUT,0,0,1,
US,CT,06043,,6.35,CONNECTICUT,0,0,1,
US,CT,06045,,6.35,CONNECTICUT,0,0,1,
US,CT,06050,,6.35,CONNECTICUT,0,0,1,
US,CT,06051,,6.35,CONNECTICUT,0,0,1,
US,CT,06052,,6.35,CONNECTICUT,0,0,1,
US,CT,06053,,6.35,CONNECTICUT,0,0,1,
US,CT,06057,,6.35,CONNECTICUT,0,0,1,
US,CT,06058,,6.35,CONNECTICUT,0,0,1,
US,CT,06059,,6.35,CONNECTICUT,0,0,1,
US,CT,06060,,6.35,CONNECTICUT,0,0,1,
US,CT,06061,,6.35,CONNECTICUT,0,0,1,
US,CT,06062,,6.35,CONNECTICUT,0,0,1,
US,CT,06063,,6.35,CONNECTICUT,0,0,1,
US,CT,06064,,6.35,CONNECTICUT,0,0,1,
US,CT,06065,,6.35,CONNECTICUT,0,0,1,
US,CT,06066,,6.35,CONNECTICUT,0,0,1,
US,CT,06067,,6.35,CONNECTICUT,0,0,1,
US,CT,06068,,6.35,CONNECTICUT,0,0,1,
US,CT,06069,,6.35,CONNECTICUT,0,0,1,
US,CT,06070,,6.35,CONNECTICUT,0,0,1,
US,CT,06071,,6.35,CONNECTICUT,0,0,1,
US,CT,06072,,6.35,CONNECTICUT,0,0,1,
US,CT,06073,,6.35,CONNECTICUT,0,0,1,
US,CT,06074,,6.35,CONNECTICUT,0,0,1,
US,CT,06075,,6.35,CONNECTICUT,0,0,1,
US,CT,06076,,6.35,CONNECTICUT,0,0,1,
US,CT,06077,,6.35,CONNECTICUT,0,0,1,
US,CT,06078,,6.35,CONNECTICUT,0,0,1,
US,CT,06079,,6.35,CONNECTICUT,0,0,1,
US,CT,06080,,6.35,CONNECTICUT,0,0,1,
US,CT,06081,,6.35,CONNECTICUT,0,0,1,
US,CT,06082,,6.35,CONNECTICUT,0,0,1,
US,CT,06083,,6.35,CONNECTICUT,0,0,1,
US,CT,06084,,6.35,CONNECTICUT,0,0,1,
US,CT,06085,,6.35,CONNECTICUT,0,0,1,
US,CT,06088,,6.35,CONNECTICUT,0,0,1,
US,CT,06089,,6.35,CONNECTICUT,0,0,1,
US,CT,06090,,6.35,CONNECTICUT,0,0,1,
US,CT,06091,,6.35,CONNECTICUT,0,0,1,
US,CT,06092,,6.35,CONNECTICUT,0,0,1,
US,CT,06093,,6.35,CONNECTICUT,0,0,1,
US,CT,06094,,6.35,CONNECTICUT,0,0,1,
US,CT,06095,,6.35,CONNECTICUT,0,0,1,
US,CT,06096,,6.35,CONNECTICUT,0,0,1,
US,CT,06098,,6.35,CONNECTICUT,0,0,1,
US,CT,06101,,6.35,CONNECTICUT,0,0,1,
US,CT,06102,,6.35,CONNECTICUT,0,0,1,
US,CT,06103,,6.35,CONNECTICUT,0,0,1,
US,CT,06104,,6.35,CONNECTICUT,0,0,1,
US,CT,06105,,6.35,CONNECTICUT,0,0,1,
US,CT,06106,,6.35,CONNECTICUT,0,0,1,
US,CT,06107,,6.35,CONNECTICUT,0,0,1,
US,CT,06108,,6.35,CONNECTICUT,0,0,1,
US,CT,06109,,6.35,CONNECTICUT,0,0,1,
US,CT,06110,,6.35,CONNECTICUT,0,0,1,
US,CT,06111,,6.35,CONNECTICUT,0,0,1,
US,CT,06112,,6.35,CONNECTICUT,0,0,1,
US,CT,06114,,6.35,CONNECTICUT,0,0,1,
US,CT,06115,,6.35,CONNECTICUT,0,0,1,
US,CT,06117,,6.35,CONNECTICUT,0,0,1,
US,CT,06118,,6.35,CONNECTICUT,0,0,1,
US,CT,06119,,6.35,CONNECTICUT,0,0,1,
US,CT,06120,,6.35,CONNECTICUT,0,0,1,
US,CT,06123,,6.35,CONNECTICUT,0,0,1,
US,CT,06126,,6.35,CONNECTICUT,0,0,1,
US,CT,06127,,6.35,CONNECTICUT,0,0,1,
US,CT,06128,,6.35,CONNECTICUT,0,0,1,
US,CT,06129,,6.35,CONNECTICUT,0,0,1,
US,CT,06131,,6.35,CONNECTICUT,0,0,1,
US,CT,06132,,6.35,CONNECTICUT,0,0,1,
US,CT,06133,,6.35,CONNECTICUT,0,0,1,
US,CT,06134,,6.35,CONNECTICUT,0,0,1,
US,CT,06137,,6.35,CONNECTICUT,0,0,1,
US,CT,06138,,6.35,CONNECTICUT,0,0,1,
US,CT,06140,,6.35,CONNECTICUT,0,0,1,
US,CT,06141,,6.35,CONNECTICUT,0,0,1,
US,CT,06142,,6.35,CONNECTICUT,0,0,1,
US,CT,06143,,6.35,CONNECTICUT,0,0,1,
US,CT,06144,,6.35,CONNECTICUT,0,0,1,
US,CT,06145,,6.35,CONNECTICUT,0,0,1,
US,CT,06146,,6.35,CONNECTICUT,0,0,1,
US,CT,06147,,6.35,CONNECTICUT,0,0,1,
US,CT,06150,,6.35,CONNECTICUT,0,0,1,
US,CT,06151,,6.35,CONNECTICUT,0,0,1,
US,CT,06152,,6.35,CONNECTICUT,0,0,1,
US,CT,06153,,6.35,CONNECTICUT,0,0,1,
US,CT,06154,,6.35,CONNECTICUT,0,0,1,
US,CT,06155,,6.35,CONNECTICUT,0,0,1,
US,CT,06156,,6.35,CONNECTICUT,0,0,1,
US,CT,06160,,6.35,CONNECTICUT,0,0,1,
US,CT,06161,,6.35,CONNECTICUT,0,0,1,
US,CT,06167,,6.35,CONNECTICUT,0,0,1,
US,CT,06176,,6.35,CONNECTICUT,0,0,1,
US,CT,06180,,6.35,CONNECTICUT,0,0,1,
US,CT,06183,,6.35,CONNECTICUT,0,0,1,
US,CT,06199,,6.35,CONNECTICUT,0,0,1,
US,CT,06226,,6.35,CONNECTICUT,0,0,1,
US,CT,06230,,6.35,CONNECTICUT,0,0,1,
US,CT,06231,,6.35,CONNECTICUT,0,0,1,
US,CT,06232,,6.35,CONNECTICUT,0,0,1,
US,CT,06233,,6.35,CONNECTICUT,0,0,1,
US,CT,06234,,6.35,CONNECTICUT,0,0,1,
US,CT,06235,,6.35,CONNECTICUT,0,0,1,
US,CT,06237,,6.35,CONNECTICUT,0,0,1,
US,CT,06238,,6.35,CONNECTICUT,0,0,1,
US,CT,06239,,6.35,CONNECTICUT,0,0,1,
US,CT,06241,,6.35,CONNECTICUT,0,0,1,
US,CT,06242,,6.35,CONNECTICUT,0,0,1,
US,CT,06243,,6.35,CONNECTICUT,0,0,1,
US,CT,06244,,6.35,CONNECTICUT,0,0,1,
US,CT,06245,,6.35,CONNECTICUT,0,0,1,
US,CT,06246,,6.35,CONNECTICUT,0,0,1,
US,CT,06247,,6.35,CONNECTICUT,0,0,1,
US,CT,06248,,6.35,CONNECTICUT,0,0,1,
US,CT,06249,,6.35,CONNECTICUT,0,0,1,
US,CT,06250,,6.35,CONNECTICUT,0,0,1,
US,CT,06251,,6.35,CONNECTICUT,0,0,1,
US,CT,06254,,6.35,CONNECTICUT,0,0,1,
US,CT,06255,,6.35,CONNECTICUT,0,0,1,
US,CT,06256,,6.35,CONNECTICUT,0,0,1,
US,CT,06258,,6.35,CONNECTICUT,0,0,1,
US,CT,06259,,6.35,CONNECTICUT,0,0,1,
US,CT,06260,,6.35,CONNECTICUT,0,0,1,
US,CT,06262,,6.35,CONNECTICUT,0,0,1,
US,CT,06263,,6.35,CONNECTICUT,0,0,1,
US,CT,06264,,6.35,CONNECTICUT,0,0,1,
US,CT,06265,,6.35,CONNECTICUT,0,0,1,
US,CT,06266,,6.35,CONNECTICUT,0,0,1,
US,CT,06267,,6.35,CONNECTICUT,0,0,1,
US,CT,06268,,6.35,CONNECTICUT,0,0,1,
US,CT,06269,,6.35,CONNECTICUT,0,0,1,
US,CT,06277,,6.35,CONNECTICUT,0,0,1,
US,CT,06278,,6.35,CONNECTICUT,0,0,1,
US,CT,06279,,6.35,CONNECTICUT,0,0,1,
US,CT,06280,,6.35,CONNECTICUT,0,0,1,
US,CT,06281,,6.35,CONNECTICUT,0,0,1,
US,CT,06282,,6.35,CONNECTICUT,0,0,1,
US,CT,06320,,6.35,CONNECTICUT,0,0,1,
US,CT,06330,,6.35,CONNECTICUT,0,0,1,
US,CT,06331,,6.35,CONNECTICUT,0,0,1,
US,CT,06332,,6.35,CONNECTICUT,0,0,1,
US,CT,06333,,6.35,CONNECTICUT,0,0,1,
US,CT,06334,,6.35,CONNECTICUT,0,0,1,
US,CT,06335,,6.35,CONNECTICUT,0,0,1,
US,CT,06336,,6.35,CONNECTICUT,0,0,1,
US,CT,06338,,6.35,CONNECTICUT,0,0,1,
US,CT,06339,,6.35,CONNECTICUT,0,0,1,
US,CT,06340,,6.35,CONNECTICUT,0,0,1,
US,CT,06349,,6.35,CONNECTICUT,0,0,1,
US,CT,06350,,6.35,CONNECTICUT,0,0,1,
US,CT,06351,,6.35,CONNECTICUT,0,0,1,
US,CT,06353,,6.35,CONNECTICUT,0,0,1,
US,CT,06354,,6.35,CONNECTICUT,0,0,1,
US,CT,06355,,6.35,CONNECTICUT,0,0,1,
US,CT,06357,,6.35,CONNECTICUT,0,0,1,
US,CT,06359,,6.35,CONNECTICUT,0,0,1,
US,CT,06360,,6.35,CONNECTICUT,0,0,1,
US,CT,06365,,6.35,CONNECTICUT,0,0,1,
US,CT,06370,,6.35,CONNECTICUT,0,0,1,
US,CT,06371,,6.35,CONNECTICUT,0,0,1,
US,CT,06372,,6.35,CONNECTICUT,0,0,1,
US,CT,06373,,6.35,CONNECTICUT,0,0,1,
US,CT,06374,,6.35,CONNECTICUT,0,0,1,
US,CT,06375,,6.35,CONNECTICUT,0,0,1,
US,CT,06376,,6.35,CONNECTICUT,0,0,1,
US,CT,06377,,6.35,CONNECTICUT,0,0,1,
US,CT,06378,,6.35,CONNECTICUT,0,0,1,
US,CT,06379,,6.35,CONNECTICUT,0,0,1,
US,CT,06380,,6.35,CONNECTICUT,0,0,1,
US,CT,06382,,6.35,CONNECTICUT,0,0,1,
US,CT,06383,,6.35,CONNECTICUT,0,0,1,
US,CT,06384,,6.35,CONNECTICUT,0,0,1,
US,CT,06385,,6.35,CONNECTICUT,0,0,1,
US,CT,06387,,6.35,CONNECTICUT,0,0,1,
US,CT,06388,,6.35,CONNECTICUT,0,0,1,
US,CT,06389,,6.35,CONNECTICUT,0,0,1,
US,CT,06401,,6.35,CONNECTICUT,0,0,1,
US,CT,06403,,6.35,CONNECTICUT,0,0,1,
US,CT,06404,,6.35,CONNECTICUT,0,0,1,
US,CT,06405,,6.35,CONNECTICUT,0,0,1,
US,CT,06408,,6.35,CONNECTICUT,0,0,1,
US,CT,06409,,6.35,CONNECTICUT,0,0,1,
US,CT,06410,,6.35,CONNECTICUT,0,0,1,
US,CT,06411,,6.35,CONNECTICUT,0,0,1,
US,CT,06412,,6.35,CONNECTICUT,0,0,1,
US,CT,06413,,6.35,CONNECTICUT,0,0,1,
US,CT,06414,,6.35,CONNECTICUT,0,0,1,
US,CT,06415,,6.35,CONNECTICUT,0,0,1,
US,CT,06416,,6.35,CONNECTICUT,0,0,1,
US,CT,06417,,6.35,CONNECTICUT,0,0,1,
US,CT,06418,,6.35,CONNECTICUT,0,0,1,
US,CT,06419,,6.35,CONNECTICUT,0,0,1,
US,CT,06420,,6.35,CONNECTICUT,0,0,1,
US,CT,06422,,6.35,CONNECTICUT,0,0,1,
US,CT,06423,,6.35,CONNECTICUT,0,0,1,
US,CT,06424,,6.35,CONNECTICUT,0,0,1,
US,CT,06426,,6.35,CONNECTICUT,0,0,1,
US,CT,06437,,6.35,CONNECTICUT,0,0,1,
US,CT,06438,,6.35,CONNECTICUT,0,0,1,
US,CT,06439,,6.35,CONNECTICUT,0,0,1,
US,CT,06440,,6.35,CONNECTICUT,0,0,1,
US,CT,06441,,6.35,CONNECTICUT,0,0,1,
US,CT,06442,,6.35,CONNECTICUT,0,0,1,
US,CT,06443,,6.35,CONNECTICUT,0,0,1,
US,CT,06444,,6.35,CONNECTICUT,0,0,1,
US,CT,06447,,6.35,CONNECTICUT,0,0,1,
US,CT,06450,,6.35,CONNECTICUT,0,0,1,
US,CT,06451,,6.35,CONNECTICUT,0,0,1,
US,CT,06455,,6.35,CONNECTICUT,0,0,1,
US,CT,06456,,6.35,CONNECTICUT,0,0,1,
US,CT,06457,,6.35,CONNECTICUT,0,0,1,
US,CT,06459,,6.35,CONNECTICUT,0,0,1,
US,CT,06460,,6.35,CONNECTICUT,0,0,1,
US,CT,06461,,6.35,CONNECTICUT,0,0,1,
US,CT,06467,,6.35,CONNECTICUT,0,0,1,
US,CT,06468,,6.35,CONNECTICUT,0,0,1,
US,CT,06469,,6.35,CONNECTICUT,0,0,1,
US,CT,06470,,6.35,CONNECTICUT,0,0,1,
US,CT,06471,,6.35,CONNECTICUT,0,0,1,
US,CT,06472,,6.35,CONNECTICUT,0,0,1,
US,CT,06473,,6.35,CONNECTICUT,0,0,1,
US,CT,06474,,6.35,CONNECTICUT,0,0,1,
US,CT,06475,,6.35,CONNECTICUT,0,0,1,
US,CT,06477,,6.35,CONNECTICUT,0,0,1,
US,CT,06478,,6.35,CONNECTICUT,0,0,1,
US,CT,06479,,6.35,CONNECTICUT,0,0,1,
US,CT,06480,,6.35,CONNECTICUT,0,0,1,
US,CT,06481,,6.35,CONNECTICUT,0,0,1,
US,CT,06482,,6.35,CONNECTICUT,0,0,1,
US,CT,06483,,6.35,CONNECTICUT,0,0,1,
US,CT,06484,,6.35,CONNECTICUT,0,0,1,
US,CT,06487,,6.35,CONNECTICUT,0,0,1,
US,CT,06488,,6.35,CONNECTICUT,0,0,1,
US,CT,06489,,6.35,CONNECTICUT,0,0,1,
US,CT,06491,,6.35,CONNECTICUT,0,0,1,
US,CT,06492,,6.35,CONNECTICUT,0,0,1,
US,CT,06493,,6.35,CONNECTICUT,0,0,1,
US,CT,06494,,6.35,CONNECTICUT,0,0,1,
US,CT,06495,,6.35,CONNECTICUT,0,0,1,
US,CT,06498,,6.35,CONNECTICUT,0,0,1,
US,CT,06501,,6.35,CONNECTICUT,0,0,1,
US,CT,06502,,6.35,CONNECTICUT,0,0,1,
US,CT,06503,,6.35,CONNECTICUT,0,0,1,
US,CT,06504,,6.35,CONNECTICUT,0,0,1,
US,CT,06505,,6.35,CONNECTICUT,0,0,1,
US,CT,06506,,6.35,CONNECTICUT,0,0,1,
US,CT,06507,,6.35,CONNECTICUT,0,0,1,
US,CT,06508,,6.35,CONNECTICUT,0,0,1,
US,CT,06509,,6.35,CONNECTICUT,0,0,1,
US,CT,06510,,6.35,CONNECTICUT,0,0,1,
US,CT,06511,,6.35,CONNECTICUT,0,0,1,
US,CT,06512,,6.35,CONNECTICUT,0,0,1,
US,CT,06513,,6.35,CONNECTICUT,0,0,1,
US,CT,06514,,6.35,CONNECTICUT,0,0,1,
US,CT,06515,,6.35,CONNECTICUT,0,0,1,
US,CT,06516,,6.35,CONNECTICUT,0,0,1,
US,CT,06517,,6.35,CONNECTICUT,0,0,1,
US,CT,06518,,6.35,CONNECTICUT,0,0,1,
US,CT,06519,,6.35,CONNECTICUT,0,0,1,
US,CT,06520,,6.35,CONNECTICUT,0,0,1,
US,CT,06521,,6.35,CONNECTICUT,0,0,1,
US,CT,06524,,6.35,CONNECTICUT,0,0,1,
US,CT,06525,,6.35,CONNECTICUT,0,0,1,
US,CT,06530,,6.35,CONNECTICUT,0,0,1,
US,CT,06531,,6.35,CONNECTICUT,0,0,1,
US,CT,06532,,6.35,CONNECTICUT,0,0,1,
US,CT,06533,,6.35,CONNECTICUT,0,0,1,
US,CT,06534,,6.35,CONNECTICUT,0,0,1,
US,CT,06535,,6.35,CONNECTICUT,0,0,1,
US,CT,06536,,6.35,CONNECTICUT,0,0,1,
US,CT,06537,,6.35,CONNECTICUT,0,0,1,
US,CT,06538,,6.35,CONNECTICUT,0,0,1,
US,CT,06540,,6.35,CONNECTICUT,0,0,1,
US,CT,06601,,6.35,CONNECTICUT,0,0,1,
US,CT,06602,,6.35,CONNECTICUT,0,0,1,
US,CT,06604,,6.35,CONNECTICUT,0,0,1,
US,CT,06605,,6.35,CONNECTICUT,0,0,1,
US,CT,06606,,6.35,CONNECTICUT,0,0,1,
US,CT,06607,,6.35,CONNECTICUT,0,0,1,
US,CT,06608,,6.35,CONNECTICUT,0,0,1,
US,CT,06610,,6.35,CONNECTICUT,0,0,1,
US,CT,06611,,6.35,CONNECTICUT,0,0,1,
US,CT,06612,,6.35,CONNECTICUT,0,0,1,
US,CT,06614,,6.35,CONNECTICUT,0,0,1,
US,CT,06615,,6.35,CONNECTICUT,0,0,1,
US,CT,06673,,6.35,CONNECTICUT,0,0,1,
US,CT,06699,,6.35,CONNECTICUT,0,0,1,
US,CT,06701,,6.35,CONNECTICUT,0,0,1,
US,CT,06702,,6.35,CONNECTICUT,0,0,1,
US,CT,06703,,6.35,CONNECTICUT,0,0,1,
US,CT,06704,,6.35,CONNECTICUT,0,0,1,
US,CT,06705,,6.35,CONNECTICUT,0,0,1,
US,CT,06706,,6.35,CONNECTICUT,0,0,1,
US,CT,06708,,6.35,CONNECTICUT,0,0,1,
US,CT,06710,,6.35,CONNECTICUT,0,0,1,
US,CT,06712,,6.35,CONNECTICUT,0,0,1,
US,CT,06716,,6.35,CONNECTICUT,0,0,1,
US,CT,06720,,6.35,CONNECTICUT,0,0,1,
US,CT,06721,,6.35,CONNECTICUT,0,0,1,
US,CT,06722,,6.35,CONNECTICUT,0,0,1,
US,CT,06723,,6.35,CONNECTICUT,0,0,1,
US,CT,06724,,6.35,CONNECTICUT,0,0,1,
US,CT,06725,,6.35,CONNECTICUT,0,0,1,
US,CT,06726,,6.35,CONNECTICUT,0,0,1,
US,CT,06750,,6.35,CONNECTICUT,0,0,1,
US,CT,06751,,6.35,CONNECTICUT,0,0,1,
US,CT,06752,,6.35,CONNECTICUT,0,0,1,
US,CT,06753,,6.35,CONNECTICUT,0,0,1,
US,CT,06754,,6.35,CONNECTICUT,0,0,1,
US,CT,06755,,6.35,CONNECTICUT,0,0,1,
US,CT,06756,,6.35,CONNECTICUT,0,0,1,
US,CT,06757,,6.35,CONNECTICUT,0,0,1,
US,CT,06758,,6.35,CONNECTICUT,0,0,1,
US,CT,06759,,6.35,CONNECTICUT,0,0,1,
US,CT,06762,,6.35,CONNECTICUT,0,0,1,
US,CT,06763,,6.35,CONNECTICUT,0,0,1,
US,CT,06770,,6.35,CONNECTICUT,0,0,1,
US,CT,06776,,6.35,CONNECTICUT,0,0,1,
US,CT,06777,,6.35,CONNECTICUT,0,0,1,
US,CT,06778,,6.35,CONNECTICUT,0,0,1,
US,CT,06779,,6.35,CONNECTICUT,0,0,1,
US,CT,06781,,6.35,CONNECTICUT,0,0,1,
US,CT,06782,,6.35,CONNECTICUT,0,0,1,
US,CT,06783,,6.35,CONNECTICUT,0,0,1,
US,CT,06784,,6.35,CONNECTICUT,0,0,1,
US,CT,06785,,6.35,CONNECTICUT,0,0,1,
US,CT,06786,,6.35,CONNECTICUT,0,0,1,
US,CT,06787,,6.35,CONNECTICUT,0,0,1,
US,CT,06790,,6.35,CONNECTICUT,0,0,1,
US,CT,06791,,6.35,CONNECTICUT,0,0,1,
US,CT,06792,,6.35,CONNECTICUT,0,0,1,
US,CT,06793,,6.35,CONNECTICUT,0,0,1,
US,CT,06794,,6.35,CONNECTICUT,0,0,1,
US,CT,06795,,6.35,CONNECTICUT,0,0,1,
US,CT,06796,,6.35,CONNECTICUT,0,0,1,
US,CT,06798,,6.35,CONNECTICUT,0,0,1,
US,CT,06801,,6.35,CONNECTICUT,0,0,1,
US,CT,06804,,6.35,CONNECTICUT,0,0,1,
US,CT,06807,,6.35,CONNECTICUT,0,0,1,
US,CT,06810,,6.35,CONNECTICUT,0,0,1,
US,CT,06811,,6.35,CONNECTICUT,0,0,1,
US,CT,06812,,6.35,CONNECTICUT,0,0,1,
US,CT,06813,,6.35,CONNECTICUT,0,0,1,
US,CT,06820,,6.35,CONNECTICUT,0,0,1,
US,CT,06824,,6.35,CONNECTICUT,0,0,1,
US,CT,06825,,6.35,CONNECTICUT,0,0,1,
US,CT,06828,,6.35,CONNECTICUT,0,0,1,
US,CT,06829,,6.35,CONNECTICUT,0,0,1,
US,CT,06830,,6.35,CONNECTICUT,0,0,1,
US,CT,06831,,6.35,CONNECTICUT,0,0,1,
US,CT,06836,,6.35,CONNECTICUT,0,0,1,
US,CT,06838,,6.35,CONNECTICUT,0,0,1,
US,CT,06840,,6.35,CONNECTICUT,0,0,1,
US,CT,06850,,6.35,CONNECTICUT,0,0,1,
US,CT,06851,,6.35,CONNECTICUT,0,0,1,
US,CT,06852,,6.35,CONNECTICUT,0,0,1,
US,CT,06853,,6.35,CONNECTICUT,0,0,1,
US,CT,06854,,6.35,CONNECTICUT,0,0,1,
US,CT,06855,,6.35,CONNECTICUT,0,0,1,
US,CT,06856,,6.35,CONNECTICUT,0,0,1,
US,CT,06857,,6.35,CONNECTICUT,0,0,1,
US,CT,06858,,6.35,CONNECTICUT,0,0,1,
US,CT,06860,,6.35,CONNECTICUT,0,0,1,
US,CT,06870,,6.35,CONNECTICUT,0,0,1,
US,CT,06875,,6.35,CONNECTICUT,0,0,1,
US,CT,06876,,6.35,CONNECTICUT,0,0,1,
US,CT,06877,,6.35,CONNECTICUT,0,0,1,
US,CT,06878,,6.35,CONNECTICUT,0,0,1,
US,CT,06879,,6.35,CONNECTICUT,0,0,1,
US,CT,06880,,6.35,CONNECTICUT,0,0,1,
US,CT,06881,,6.35,CONNECTICUT,0,0,1,
US,CT,06883,,6.35,CONNECTICUT,0,0,1,
US,CT,06888,,6.35,CONNECTICUT,0,0,1,
US,CT,06889,,6.35,CONNECTICUT,0,0,1,
US,CT,06890,,6.35,CONNECTICUT,0,0,1,
US,CT,06896,,6.35,CONNECTICUT,0,0,1,
US,CT,06897,,6.35,CONNECTICUT,0,0,1,
US,CT,06901,,6.35,CONNECTICUT,0,0,1,
US,CT,06902,,6.35,CONNECTICUT,0,0,1,
US,CT,06903,,6.35,CONNECTICUT,0,0,1,
US,CT,06904,,6.35,CONNECTICUT,0,0,1,
US,CT,06905,,6.35,CONNECTICUT,0,0,1,
US,CT,06906,,6.35,CONNECTICUT,0,0,1,
US,CT,06907,,6.35,CONNECTICUT,0,0,1,
US,CT,06910,,6.35,CONNECTICUT,0,0,1,
US,CT,06911,,6.35,CONNECTICUT,0,0,1,
US,CT,06912,,6.35,CONNECTICUT,0,0,1,
US,CT,06913,,6.35,CONNECTICUT,0,0,1,
US,CT,06914,,6.35,CONNECTICUT,0,0,1,
US,CT,06926,,6.35,CONNECTICUT,0,0,1,
US,CT,06927,,6.35,CONNECTICUT,0,0,1,
US,CT,10506,,6.35,CONNECTICUT,0,0,1,
US,CT,10509,,6.35,CONNECTICUT,0,0,1,
US,DC,20001,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20002,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20003,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20004,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20005,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20006,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20007,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20008,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20009,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20010,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20011,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20012,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20013,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20015,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20016,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20017,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20018,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20019,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20020,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20022,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20024,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20026,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20027,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20029,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20030,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20032,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20033,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20035,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20036,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20037,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20038,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20039,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20040,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20041,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20042,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20043,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20044,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20045,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20047,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20049,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20050,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20052,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20053,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20055,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20056,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20057,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20058,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20059,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20060,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20061,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20062,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20063,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20064,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20065,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20066,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20067,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20068,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20069,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20070,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20071,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20073,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20074,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20075,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20076,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20077,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20078,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20080,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20081,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20082,,6,DISTRICT OF COLUMBIA,0,0,1,
US,DC,20090,,6,DISTRICT OF COLUMBIA,0,0,1,
